month,day,year,time-of-day,high,low,rain,snow,wind-speed,wind-direction
11,12,2015,AM,23.0,19.4,0.0,0.03280839916666667,24.8548476,3.5342917352885173
11,12,2015,PM,28.4,24.8,0.0,0.13123359666666667,40.389127349999995,3.5342917352885173
11,12,2015,night,32.0,30.2,0.0,0.4921259875,55.9234071,3.5342917352885173
11,13,2015,AM,30.2,30.2,0.0,0.0984251975,59.030263049999995,3.141592653589793
11,13,2015,PM,30.2,30.2,0.0,0.196850395,52.816551149999995,3.5342917352885173
11,13,2015,night,28.4,24.8,0.0,0.22965879416666668,37.2822714,3.5342917352885173
11,14,2015,AM,28.4,28.4,0.0,0.2952755925,31.0685595,3.5342917352885173
11,14,2015,PM,28.4,26.6,0.0,0.13123359666666667,37.2822714,3.5342917352885173
11,14,2015,night,26.6,23.0,0.0,0.13123359666666667,34.175415449999996,4.319689898685965
11,15,2015,AM,17.6,14.0,0.0,0.22965879416666668,21.74799165,3.141592653589793
11,15,2015,PM,12.2,10.399999999999999,0.0,0.0,37.2822714,2.748893571891069
11,15,2015,night,12.2,8.599999999999998,0.0,0.03280839916666667,40.389127349999995,2.356194490192345
11,16,2015,AM,15.8,14.0,0.0,0.0,18.6411357,2.748893571891069
11,16,2015,PM,23.0,19.4,0.0,0.2952755925,34.175415449999996,3.5342917352885173
11,16,2015,night,28.4,26.6,0.0,0.8530183783333335,55.9234071,3.141592653589793
11,17,2015,AM,28.4,28.4,0.0,0.5249343866666667,71.45768685,3.5342917352885173
11,17,2015,PM,28.4,14.0,0.0,1.2467191683333334,86.9919666,3.141592653589793
11,17,2015,night,10.399999999999999,8.599999999999998,0.0,1.2139107691666668,52.816551149999995,2.748893571891069
11,18,2015,AM,14.0,12.2,0.0,0.03280839916666667,37.2822714,2.748893571891069
11,18,2015,PM,14.0,14.0,0.0,0.03280839916666667,27.96170355,2.748893571891069
11,18,2015,night,17.6,15.8,0.0,0.3608923908333333,21.74799165,3.141592653589793
11,19,2015,AM,17.6,17.6,0.0,0.13123359666666667,9.32056785,3.141592653589793
11,19,2015,PM,15.8,14.0,0.0,0.03280839916666667,18.6411357,2.356194490192345
11,19,2015,night,15.8,14.0,0.0,0.0,18.6411357,1.9634954084936207
11,20,2015,AM,21.2,17.6,0.0,0.0,3.10685595,1.5707963267948966
11,20,2015,PM,23.0,21.2,0.0,0.0,3.10685595,5.105088062083414
11,20,2015,night,26.6,23.0,0.0,0.0,9.32056785,2.748893571891069
11,21,2015,AM,30.2,28.4,0.0,0.0,12.4274238,2.356194490192345
11,21,2015,PM,32.0,30.2,0.0,0.0,6.2137119,2.356194490192345
11,21,2015,night,32.0,32.0,0.0,0.0,6.2137119,3.5342917352885173
11,22,2015,AM,32.0,32.0,0.0,0.0,6.2137119,3.141592653589793
11,22,2015,PM,32.0,30.2,0.0,0.0,9.32056785,3.141592653589793
11,22,2015,night,30.2,26.6,0.0,0.0,18.6411357,3.5342917352885173
11,23,2015,AM,26.6,26.6,0.0,0.0,18.6411357,3.5342917352885173
11,23,2015,PM,23.0,21.2,0.0,0.03280839916666667,21.74799165,3.5342917352885173
11,23,2015,night,19.4,15.8,0.0,0.3280839916666667,12.4274238,3.5342917352885173
11,24,2015,AM,15.8,15.8,0.0,0.13123359666666667,15.53427975,0.7853981633974483
11,24,2015,PM,14.0,14.0,0.0,0.0,21.74799165,0.7853981633974483
