month,day,year,time-of-day,high,low,rain,snow,wind-speed,wind-direction
11,12,2015,AM,19.4,17.6,0.0,0.0,6.2137119,1.9634954084936207
11,12,2015,PM,19.4,19.4,0.0,0.0,12.4274238,1.1780972450961724
11,12,2015,night,21.2,19.4,0.0,0.0,3.10685595,0.7853981633974483
11,13,2015,AM,24.8,23.0,0.0,0.0,3.10685595,1.1780972450961724
11,13,2015,PM,23.0,23.0,0.0,0.0,3.10685595,1.5707963267948966
11,13,2015,night,23.0,21.2,0.0,0.0,3.10685595,3.5342917352885173
11,14,2015,AM,23.0,23.0,0.0,0.0,6.2137119,3.9269908169872414
11,14,2015,PM,21.2,19.4,0.0,0.0,9.32056785,3.9269908169872414
11,14,2015,night,17.6,8.599999999999998,0.0,0.0,18.6411357,3.9269908169872414
11,15,2015,AM,10.399999999999999,5.0,0.0,0.03280839916666667,31.0685595,3.9269908169872414
11,15,2015,PM,1.3999999999999986,-0.3999999999999986,0.0,0.3280839916666667,15.53427975,3.5342917352885173
11,15,2015,night,-2.200000000000003,-4.0,0.0,0.39370079,12.4274238,2.748893571891069
11,16,2015,AM,6.800000000000001,3.1999999999999993,0.0,0.0,46.602839249999995,1.9634954084936207
11,16,2015,PM,8.599999999999998,8.599999999999998,0.0,0.0,37.2822714,1.5707963267948966
11,16,2015,night,17.6,12.2,0.0,0.0,21.74799165,1.5707963267948966
11,17,2015,AM,24.8,23.0,0.0,0.0,15.53427975,1.9634954084936207
11,17,2015,PM,24.8,24.8,0.0,0.0,12.4274238,2.356194490192345
11,17,2015,night,26.6,24.8,0.0,0.0,18.6411357,2.356194490192345
11,18,2015,AM,26.6,26.6,0.0,0.0,12.4274238,2.356194490192345
11,18,2015,PM,26.6,26.6,0.0,0.0,12.4274238,1.9634954084936207
11,18,2015,night,26.6,26.6,0.0,0.0,12.4274238,2.748893571891069
11,19,2015,AM,30.2,30.2,0.0,0.0,12.4274238,2.748893571891069
11,19,2015,PM,30.2,28.4,0.0,0.0,15.53427975,2.748893571891069
11,19,2015,night,28.4,28.4,0.0,0.0,9.32056785,2.748893571891069
11,20,2015,AM,28.4,28.4,0.0,0.0,9.32056785,2.356194490192345
11,20,2015,PM,26.6,23.0,0.0,0.0,6.2137119,2.356194490192345
11,20,2015,night,23.0,21.2,0.0,0.0,6.2137119,3.141592653589793
11,21,2015,AM,26.6,24.8,0.0,0.0,12.4274238,3.141592653589793
11,21,2015,PM,24.8,23.0,0.0,0.0,9.32056785,2.748893571891069
11,21,2015,night,24.8,23.0,0.0,0.0,6.2137119,3.5342917352885173
11,22,2015,AM,26.6,26.6,0.0,0.0,6.2137119,3.5342917352885173
11,22,2015,PM,24.8,24.8,0.0,0.0,9.32056785,3.141592653589793
11,22,2015,night,23.0,21.2,0.0,0.0,12.4274238,3.9269908169872414
11,23,2015,AM,21.2,19.4,0.0,0.0,24.8548476,3.9269908169872414
11,23,2015,PM,17.6,17.6,0.0,0.0,24.8548476,2.748893571891069
11,23,2015,night,19.4,17.6,0.0,0.0,21.74799165,3.5342917352885173
11,24,2015,AM,19.4,17.6,0.0,0.0,34.175415449999996,3.5342917352885173
11,24,2015,PM,12.2,12.2,0.0,0.03280839916666667,40.389127349999995,3.5342917352885173
11,24,2015,night,10.399999999999999,-2.200000000000003,0.0,0.26246719333333335,46.602839249999995,3.5342917352885173
11,25,2015,AM,-0.3999999999999986,-2.200000000000003,0.0,0.03280839916666667,18.6411357,3.141592653589793
11,25,2015,PM,-4.0,-4.0,0.0,0.03280839916666667,21.74799165,2.748893571891069
11,25,2015,night,-2.200000000000003,-4.0,0.0,0.0,9.32056785,1.9634954084936207
11,26,2015,AM,-0.3999999999999986,-2.200000000000003,0.0,0.0,3.10685595,1.5707963267948966
11,26,2015,PM,-2.200000000000003,-4.0,0.0,0.0,6.2137119,0.7853981633974483
11,26,2015,night,-5.800000000000004,-5.800000000000004,0.0,0.0,6.2137119,0.7853981633974483
11,27,2015,AM,-4.0,-4.0,0.0,0.06561679833333334,3.10685595,1.1780972450961724
11,27,2015,PM,-4.0,-5.800000000000004,0.0,0.0984251975,6.2137119,2.748893571891069
11,27,2015,night,-7.600000000000001,-7.600000000000001,0.0,0.13123359666666667,9.32056785,2.356194490192345
11,28,2015,AM,-2.200000000000003,-5.800000000000004,0.0,0.0,9.32056785,1.1780972450961724
11,28,2015,PM,-2.200000000000003,-4.0,0.0,0.0,9.32056785,2.356194490192345
11,28,2015,night,-0.3999999999999986,-4.0,0.0,0.0,6.2137119,2.356194490192345
