month,day,year,time-of-day,high,low,rain,snow,wind-speed,wind-direction
11,18,2015,AM,-2.200000000000003,-2.200000000000003,0.0,0.16404199583333334,55.9234071,2.748893571891069
11,18,2015,PM,-0.3999999999999986,-2.200000000000003,0.0,0.2952755925,52.816551149999995,2.748893571891069
11,18,2015,night,5.0,1.3999999999999986,0.0,1.1154855716666667,46.602839249999995,3.141592653589793
11,19,2015,AM,5.0,3.1999999999999993,0.0,0.13123359666666667,40.389127349999995,2.748893571891069
11,19,2015,PM,1.3999999999999986,1.3999999999999986,0.0,0.03280839916666667,43.4959833,2.356194490192345
11,19,2015,night,3.1999999999999993,1.3999999999999986,0.0,0.0,46.602839249999995,1.9634954084936207
11,20,2015,AM,6.800000000000001,5.0,0.0,0.0,21.74799165,1.9634954084936207
11,20,2015,PM,8.599999999999998,8.599999999999998,0.0,0.0,15.53427975,2.356194490192345
11,20,2015,night,14.0,10.399999999999999,0.0,0.0,15.53427975,2.356194490192345
11,21,2015,AM,17.6,17.6,0.0,0.0,15.53427975,2.356194490192345
11,21,2015,PM,17.6,17.6,0.0,0.0,12.4274238,2.356194490192345
11,21,2015,night,17.6,15.8,0.0,0.0,9.32056785,3.141592653589793
11,22,2015,AM,15.8,15.8,0.0,0.0,9.32056785,3.9269908169872414
11,22,2015,PM,14.0,14.0,0.0,0.0,18.6411357,3.5342917352885173
11,22,2015,night,12.2,8.599999999999998,0.0,0.0,24.8548476,3.5342917352885173
11,23,2015,AM,10.399999999999999,6.800000000000001,0.0,0.0,27.96170355,3.5342917352885173
11,23,2015,PM,5.0,1.3999999999999986,0.0,0.0984251975,37.2822714,3.9269908169872414
11,23,2015,night,-0.3999999999999986,-5.800000000000004,0.0,0.8858267775,24.8548476,3.9269908169872414
11,24,2015,AM,-5.800000000000004,-7.600000000000001,0.0,0.196850395,12.4274238,5.497787143782138
11,24,2015,PM,-5.800000000000004,-5.800000000000004,0.0,0.06561679833333334,15.53427975,0.7853981633974483
11,24,2015,night,-0.3999999999999986,-5.800000000000004,0.0,0.03280839916666667,43.4959833,0.7853981633974483
11,25,2015,AM,1.3999999999999986,-0.3999999999999986,0.0,0.0,46.602839249999995,0.7853981633974483
